annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
VWD	7	1	15144	2015	0.632002494736572	0.740864168471101
HMG_box	24	3	15144	2015	0.636767785188008	0.745558458165171
Cytochrom_B561	8	1	15144	2015	0.680989412428704	0.784871724145959
DAGK_cat	8	1	15144	2015	0.680989412428704	0.784871724145959
Ets	8	1	15144	2015	0.680989412428704	0.784871724145959
HSP20	8	1	15144	2015	0.680989412428704	0.784871724145959
HTH_psq	8	1	15144	2015	0.680989412428704	0.784871724145959
PDEase_I	8	1	15144	2015	0.680989412428704	0.784871724145959
Peptidase_M16	8	1	15144	2015	0.680989412428704	0.784871724145959
Spectrin	8	1	15144	2015	0.680989412428704	0.784871724145959
SSF	17	2	15144	2015	0.681556976783889	0.784871724145959
TPR_19	8	1	15144	2015	0.680989412428704	0.784871724145959
TPR_2	8	1	15144	2015	0.680989412428704	0.784871724145959
wnt	8	1	15144	2015	0.680989412428704	0.784871724145959
Zona_pellucida	8	1	15144	2015	0.680989412428704	0.784871724145959
ZZ	8	1	15144	2015	0.680989412428704	0.784871724145959
AMP-binding	26	3	15144	2015	0.691400023596837	0.795272327611385
Adaptin_N	9	1	15144	2015	0.723458118424751	0.814599264415608
Ank_5	9	1	15144	2015	0.723458118424751	0.814599264415608
BIR	9	1	15144	2015	0.723458118424751	0.814599264415608
Cadherin_C	9	1	15144	2015	0.723458118424751	0.814599264415608
DAO	9	1	15144	2015	0.723458118424751	0.814599264415608
Endonuclease_NS	9	1	15144	2015	0.723458118424751	0.814599264415608
FKBP_C	9	1	15144	2015	0.723458118424751	0.814599264415608
Fz	9	1	15144	2015	0.723458118424751	0.814599264415608
Guanylate_kin	9	1	15144	2015	0.723458118424751	0.814599264415608
Mito_carr	36	4	15144	2015	0.723995876842852	0.814599264415608
Myb_DNA-bind_4	9	1	15144	2015	0.723458118424751	0.814599264415608
Peptidase_M16_C	9	1	15144	2015	0.723458118424751	0.814599264415608
Peptidase_M2	9	1	15144	2015	0.723458118424751	0.814599264415608
Sulfotransfer_1	18	2	15144	2015	0.71221734183954	0.814599264415608
Sushi	9	1	15144	2015	0.723458118424751	0.814599264415608
T-box	9	1	15144	2015	0.723458118424751	0.814599264415608
Trehalose_recp	9	1	15144	2015	0.723458118424751	0.814599264415608
UBA	9	1	15144	2015	0.723458118424751	0.814599264415608
zf-C3HC4_3	27	3	15144	2015	0.716292119150701	0.814599264415608
ABC2_membrane	19	2	15144	2015	0.740360891339604	0.830152944522669
Neur_chan_LBD	28	3	15144	2015	0.739597522683946	0.830152944522669
SNF	19	2	15144	2015	0.740360891339604	0.830152944522669
Aldedh	10	1	15144	2015	0.760275554260504	0.841887054435361
Aminotran_1_2	10	1	15144	2015	0.760275554260504	0.841887054435361
Exo_endo_phos	10	1	15144	2015	0.760275554260504	0.841887054435361
FA_desaturase	10	1	15144	2015	0.760275554260504	0.841887054435361
Gal-bind_lectin	10	1	15144	2015	0.760275554260504	0.841887054435361
hEGF	10	1	15144	2015	0.760275554260504	0.841887054435361
LRR_5	10	1	15144	2015	0.760275554260504	0.841887054435361
PP2C	10	1	15144	2015	0.760275554260504	0.841887054435361
Pyr_redox_2	10	1	15144	2015	0.760275554260504	0.841887054435361
TPR_11	10	1	15144	2015	0.760275554260504	0.841887054435361
zf-CCCH	10	1	15144	2015	0.760275554260504	0.841887054435361
GST_N_3	29	3	15144	2015	0.76135498859167	0.842130800022389
ABC_membrane	20	2	15144	2015	0.766114229080108	0.845486423984804
ANF_receptor	20	2	15144	2015	0.766114229080108	0.845486423984804
LRR_8	147	17	15144	2015	0.768353865096211	0.847004260735981
WD40	131	15	15144	2015	0.771470457811458	0.849118750087218
zf-C2H2	268	32	15144	2015	0.772004904416032	0.849118750087218
zf-C2H2_6	56	6	15144	2015	0.773036097149126	0.84929974798895
A2M_N	11	1	15144	2015	0.792193405335242	0.859744780983984
AMP-binding_C	21	2	15144	2015	0.789614835374442	0.859744780983984
CN_hydrolase	11	1	15144	2015	0.792193405335242	0.859744780983984
E1-E2_ATPase	11	1	15144	2015	0.792193405335242	0.859744780983984
EF-hand_8	11	1	15144	2015	0.792193405335242	0.859744780983984
FR47	11	1	15144	2015	0.792193405335242	0.859744780983984
Ninjurin	11	1	15144	2015	0.792193405335242	0.859744780983984
Peptidase_C1	11	1	15144	2015	0.792193405335242	0.859744780983984
RasGEF	11	1	15144	2015	0.792193405335242	0.859744780983984
RGS	11	1	15144	2015	0.792193405335242	0.859744780983984
SH3_2	11	1	15144	2015	0.792193405335242	0.859744780983984
Cadherin	31	3	15144	2015	0.800429354951485	0.867722088332362
Abhydrolase_1	22	2	15144	2015	0.811005934755825	0.876279841301774
DM4_12	22	2	15144	2015	0.811005934755825	0.876279841301774
Thioredoxin	22	2	15144	2015	0.811005934755825	0.876279841301774
A2M_recep	12	1	15144	2015	0.819863417114102	0.880993584179627
AA_permease_2	12	1	15144	2015	0.819863417114102	0.880993584179627
Cyt-b5	12	1	15144	2015	0.819863417114102	0.880993584179627
Kazal_1	12	1	15144	2015	0.819863417114102	0.880993584179627
PI3_PI4_kinase	12	1	15144	2015	0.819863417114102	0.880993584179627
Ank	23	2	15144	2015	0.830432535795598	0.890398123719569
C1_1	23	2	15144	2015	0.830432535795598	0.890398123719569
DnaJ	33	3	15144	2015	0.833987357002039	0.893232360504916
A2M_comp	13	1	15144	2015	0.843850676862654	0.895962798835754
A2M_N_2	13	1	15144	2015	0.843850676862654	0.895962798835754
Astacin	13	1	15144	2015	0.843850676862654	0.895962798835754
GTP_EFTU_D2	13	1	15144	2015	0.843850676862654	0.895962798835754
OB_NTP_bind	13	1	15144	2015	0.843850676862654	0.895962798835754
Pro_isomerase	13	1	15144	2015	0.843850676862654	0.895962798835754
TPR_1	13	1	15144	2015	0.843850676862654	0.895962798835754
zf-C3HC4_2	13	1	15144	2015	0.843850676862654	0.895962798835754
Pkinase_Tyr	53	5	15144	2015	0.851159342928805	0.902744757651763
A2M	14	1	15144	2015	0.864645131037642	0.912112194205479
Arrestin_C	14	1	15144	2015	0.864645131037642	0.912112194205479
Arrestin_N	14	1	15144	2015	0.864645131037642	0.912112194205479
DSPc	14	1	15144	2015	0.864645131037642	0.912112194205479
HA2	14	1	15144	2015	0.864645131037642	0.912112194205479
Ank_2	82	8	15144	2015	0.86979356815718	0.916556663219394
UQ_con	26	2	15144	2015	0.878344236504597	0.924572880531155
DEAD	56	5	15144	2015	0.882580175561368	0.926143620081174
PCI	15	1	15144	2015	0.882671572607976	0.926143620081174
Ricin_B_lectin	15	1	15144	2015	0.882671572607976	0.926143620081174
Ras	57	5	15144	2015	0.891710058819811	0.934626585714883
Aa_trans	16	1	15144	2015	0.898298301485954	0.938520613492788
Ank_4	16	1	15144	2015	0.898298301485954	0.938520613492788
Hemocyanin_M	16	1	15144	2015	0.898298301485954	0.938520613492788
Glycos_transf_2	17	1	15144	2015	0.911844634279833	0.945616657771679
GTP_EFTU	17	1	15144	2015	0.911844634279833	0.945616657771679
LRR_1	17	1	15144	2015	0.911844634279833	0.945616657771679
LSM	17	1	15144	2015	0.911844634279833	0.945616657771679
NAD_binding_4	17	1	15144	2015	0.911844634279833	0.945616657771679
Peptidase_C14	17	1	15144	2015	0.911844634279833	0.945616657771679
Sterile	17	1	15144	2015	0.911844634279833	0.945616657771679
Bromodomain	18	1	15144	2015	0.923587416188086	0.951127847143315
Hemocyanin_N	18	1	15144	2015	0.923587416188086	0.951127847143315
Ion_trans	41	3	15144	2015	0.923952765796363	0.951127847143315
PX	18	1	15144	2015	0.923587416188086	0.951127847143315
SAM_1	18	1	15144	2015	0.923587416188086	0.951127847143315
SH2	30	2	15144	2015	0.922887367661625	0.951127847143315
Tetraspannin	18	1	15144	2015	0.923587416188086	0.951127847143315
I-set	91	8	15144	2015	0.930164899442419	0.956517944862089
Hemocyanin_C	19	1	15144	2015	0.933766667568557	0.959215235028497
CUB	20	1	15144	2015	0.942590480120581	0.965244169820448
ELO	20	1	15144	2015	0.942590480120581	0.965244169820448
KH_1	20	1	15144	2015	0.942590480120581	0.965244169820448
p450	114	10	15144	2015	0.94856704940022	0.97003591365701
RhoGAP	21	1	15144	2015	0.950239262357887	0.97003591365701
UCH	21	1	15144	2015	0.950239262357887	0.97003591365701
FERM_M	22	1	15144	2015	0.956869420815128	0.974773422452002
zf-C4	22	1	15144	2015	0.956869420815128	0.974773422452002
PDZ	59	4	15144	2015	0.963405708415638	0.978380926681166
PHD	23	1	15144	2015	0.96261655195238	0.978380926681166
RabGAP-TBC	23	1	15144	2015	0.96261655195238	0.978380926681166
GST_C	24	1	15144	2015	0.967598209767072	0.981621372227464
C2	38	2	15144	2015	0.970066151456388	0.982091764904194
PBP_GOBP	61	4	15144	2015	0.969947751163331	0.982091764904194
Cuticle_4	26	1	15144	2015	0.975659188248637	0.986368656274986
Ig_3	95	7	15144	2015	0.976303669986466	0.986368656274986
TIL	27	1	15144	2015	0.978903449108473	0.9879767045585
Chitin_bind_4	167	14	15144	2015	0.982185722872698	0.989251807209911
Metallophos	28	1	15144	2015	0.981715485229822	0.989251807209911
RRM_1	127	9	15144	2015	0.99104258792778	0.997147573069019
HLH	49	2	15144	2015	0.992268987140073	0.997357546048483
7tm_1	81	4	15144	2015	0.996287188562221	0.999432179736087
7tm_7	55	2	15144	2015	0.996372693471589	0.999432179736087
7tm_6	77	2	15144	2015	0.999789853732467	0.999789853732467
DUF1091	68	2	15144	2015	0.999318208391072	0.999789853732467
Fibrinogen_C	51	1	15144	2015	0.999320924268793	0.999789853732467
